LID,TID,pid,x.position,y.position,time,track.length,euclidean.distance,jump.distance,velocity,clone
10,5,8,184.25,982.221,3450,78.573,55.042,10.594,0.461,A
10,5,9,187.6,988.251,3473,85.471,61.147,6.898,0.3,A
10,5,10,186.93,990.261,3496,87.59,61.775,2.119,0.092,A
10,5,11,188.27,989.591,3519,89.088,62.465,1.498,0.065,A
10,5,12,188.27,980.211,3542,98.468,57.542,9.38,0.408,A
10,5,13,182.91,973.511,3565,107.048,49.797,8.58,0.373,A
10,5,14,182.91,968.821,3588,111.738,48.096,4.69,0.204,A
10,5,15,182.91,966.811,3611,113.748,47.49,2.01,0.087,A
10,5,16,178.89,956.761,3634,124.572,41.675,10.824,0.471,A
10,5,17,165.49,937.331,3657,148.175,32.41,23.603,1.026,A
10,5,18,167.5,935.991,3680,150.591,34.821,2.416,0.105,A
10,5,19,164.15,931.971,3703,155.824,34.321,5.233,0.228,A
10,5,20,153.43,927.281,3726,167.525,30.681,11.701,0.509,A
10,5,21,146.73,925.941,3749,174.357,29.027,6.833,0.297,A
10,5,22,142.71,923.931,3772,178.852,29.963,4.495,0.195,A
10,5,23,146.06,913.881,3795,189.446,40.478,10.594,0.461,A
10,5,24,150.08,903.161,3818,200.895,51.837,11.449,0.498,A
10,5,25,152.09,905.841,3841,204.245,49.801,3.35,0.146,A
10,5,26,149.41,912.541,3864,211.461,42.612,7.216,0.314,A
10,5,27,147.4,907.181,3887,217.185,47.31,5.724,0.249,A
10,5,28,146.73,903.831,3910,220.602,50.46,3.416,0.149,A
10,5,29,152.76,897.131,3933,229.615,58.352,9.014,0.392,A
10,5,30,151.42,889.761,3956,237.106,65.187,7.491,0.326,A
10,5,31,154.77,879.711,3979,247.7,75.731,10.594,0.461,A
10,5,32,155.44,872.341,4002,255.1,83.064,7.4,0.322,A
10,5,33,160.13,862.291,4025,266.191,93.924,11.09,0.482,A
10,5,34,156.78,871.001,4048,275.523,84.67,9.332,0.406,A
10,5,35,161.47,858.941,4071,288.463,97.501,12.94,0.563,A
10,5,36,161.47,861.621,4094,291.143,94.906,2.68,0.117,A
10,5,37,161.47,860.951,4117,291.813,95.554,0.67,0.029,A
10,5,38,161.47,856.261,4140,296.503,100.1,4.69,0.204,A
10,5,39,162.14,847.551,4163,305.238,108.724,8.736,0.38,A
10,5,40,164.15,842.861,4186,310.341,113.752,5.103,0.222,A
10,5,41,168.17,836.161,4209,318.155,121.233,7.813,0.34,A
10,5,42,173.53,837.501,4232,323.679,121.425,5.525,0.24,A
10,5,43,171.52,845.541,4255,331.967,113.153,8.287,0.36,A
10,5,44,171.52,837.501,4278,340.007,120.842,8.04,0.35,A
10,5,45,172.86,826.781,4301,350.81,131.515,10.803,0.47,A
10,5,46,176.433,813.381,4324,364.679,145.382,13.868,0.603,A
10,5,47,181.793,808.021,4347,372.259,152.031,7.58,0.33,A
10,5,48,183.58,799.981,4370,380.495,160.244,8.236,0.358,A
10,5,49,196.087,780.327,4393,403.79,182.778,23.295,1.013,A
10,5,50,196.087,762.461,4416,421.657,199.78,17.867,0.777,A
10,5,51,197.874,744.594,4439,439.613,217.411,17.956,0.781,A
10,5,52,197.874,742.807,4462,441.399,219.128,1.787,0.078,A
10,5,53,197.874,736.554,4485,447.653,225.144,6.253,0.272,A
10,5,54,201.447,727.621,4508,457.274,234.712,9.622,0.418,A
10,5,55,205.914,724.941,4531,462.483,238.536,5.209,0.226,A
10,5,56,212.167,714.221,4554,474.894,250.618,12.411,0.54,A
10,5,57,227.354,708.861,4577,490.999,260.587,16.105,0.7,A
10,5,58,235.394,706.181,4600,499.474,265.961,8.475,0.368,A
10,5,59,247.9,703.501,4623,512.264,273.27,12.791,0.556,A
10,5,60,255.047,702.607,4646,519.466,277.047,7.202,0.313,A
10,5,61,257.727,700.821,4669,522.687,279.808,3.221,0.14,A
10,5,62,238.967,712.434,4692,544.751,261.526,22.064,0.959,A
10,5,63,252.367,701.714,4715,561.912,276.731,17.16,0.746,A
10,5,64,263.087,690.994,4738,577.072,290.985,15.16,0.659,A
10,5,65,272.914,686.527,4761,587.866,299.34,10.794,0.469,A
10,5,66,286.314,680.274,4784,602.653,311.117,14.787,0.643,A
10,5,67,293.46,665.981,4807,618.634,327.088,15.98,0.695,A
10,5,68,302.394,654.367,4830,633.286,341.565,14.652,0.637,A
10,5,69,314.9,645.881,4853,648.4,355.104,15.114,0.657,A
10,5,70,317.58,636.501,4876,658.155,364.575,9.755,0.424,A
10,5,71,318.92,643.201,4899,664.988,359.441,6.833,0.297,A
10,5,72,320.26,643.201,4922,666.328,360.12,1.34,0.058,A
10,5,73,330.98,647.221,4945,677.777,362.278,11.449,0.498,A
10,5,74,339.02,643.201,4968,686.766,370.002,8.989,0.391,A
10,5,75,328.3,649.901,4991,699.407,358.581,12.642,0.55,A
10,5,76,312.22,655.261,5014,716.357,345.649,16.95,0.737,A
10,5,77,330.98,643.201,5037,738.659,365.682,22.302,0.97,A
10,5,78,330.98,648.561,5060,744.019,361.146,5.36,0.233,A
10,5,79,356.44,636.501,5083,772.191,385.27,28.172,1.225,A
10,5,80,356.44,636.501,5106,772.191,385.27,0,0,A
10,5,81,349.74,637.841,5129,779.024,380.387,6.833,0.297,A
10,5,82,322.94,639.181,5152,805.857,364.944,26.834,1.167,A
10,5,83,316.24,627.121,5175,819.654,372.112,13.796,0.6,A
10,5,84,316.24,627.121,5198,819.654,372.112,0,0,A
10,5,85,316.24,623.101,5221,823.674,375.642,4.02,0.175,A
10,5,86,314.9,608.361,5244,838.474,388.051,14.801,0.644,A
10,5,87,304.18,592.281,5267,857.8,397.803,19.326,0.84,A
10,5,88,301.5,590.941,5290,860.797,397.907,2.996,0.13,A
10,5,89,301.5,600.321,5313,870.177,389.382,9.38,0.408,A
10,5,90,298.82,607.021,5336,877.393,382.176,7.216,0.314,A
10,5,91,301.5,615.061,5359,885.868,376.067,8.475,0.368,A
10,5,92,292.12,620.421,5382,896.671,367.201,10.803,0.47,A
10,5,93,293.46,613.721,5405,903.504,373.845,6.833,0.297,A
10,5,94,293.46,613.721,5428,903.504,373.845,0,0,A
10,5,95,300.16,597.641,5451,920.924,391.254,17.42,0.757,A
10,5,96,305.52,589.601,5474,930.587,400.798,9.663,0.42,A
10,5,97,317.58,576.201,5497,948.614,418.056,18.028,0.784,A
10,5,98,309.54,585.581,5520,960.969,406.139,12.354,0.537,A
10,5,99,313.56,580.221,5543,967.669,412.7,6.7,0.291,A
10,5,100,309.54,579.774,5566,971.713,411.405,4.045,0.176,A
10,5,101,326.067,578.881,5589,988.264,419.389,16.551,0.72,A
10,5,102,326.067,577.094,5612,990.051,420.985,1.787,0.078,A
10,5,103,314.454,578.434,5635,1001.741,414.697,11.69,0.508,A
10,5,104,317.58,578.881,5658,1004.9,415.639,3.158,0.137,A
10,5,105,319.814,589.154,5681,1015.413,407.402,10.513,0.457,A
10,5,106,321.6,592.727,5704,1019.408,405.02,3.995,0.174,A
10,5,107,327.854,587.367,5727,1027.644,412.649,8.236,0.358,A
10,5,108,352.42,574.861,5750,1055.211,435.38,27.567,1.199,A
10,5,109,361.354,569.501,5773,1065.629,444.483,10.418,0.453,A
10,5,110,365.82,568.16,5796,1070.293,447.902,4.663,0.203,A
10,5,111,356.887,567.267,5819,1079.27,444.188,8.978,0.39,A
10,5,112,350.187,567.714,5842,1085.985,440.524,6.715,0.292,A
10,5,113,348.847,567.714,5865,1087.325,439.879,1.34,0.058,A
10,5,114,358.227,571.287,5888,1097.363,441.367,10.038,0.436,A
10,5,115,361.354,575.754,5911,1102.815,439.093,5.452,0.237,A
10,5,116,372.52,575.307,5934,1113.991,445.272,11.176,0.486,A
10,5,117,378.327,573.521,5957,1120.066,449.874,6.075,0.264,A
10,5,118,385.92,570.841,5980,1128.119,456.232,8.052,0.35,A
10,5,119,386.367,570.394,6003,1128.75,456.849,0.632,0.027,A
10,6,1,376.094,569.054,6026,0,0,NA,NA,A
10,6,2,385.027,566.82,6049,9.208,9.208,9.208,0.4,A
10,6,3,391.727,567.267,6072,15.923,15.735,6.715,0.292,A
10,7,1,370.734,571.734,6026,0,0,NA,NA,A
10,7,2,360.907,573.074,6049,9.918,9.918,9.918,0.431,A
10,7,4,334.107,580.221,6072,37.654,37.597,27.737,1.206,A
1,1,1,1092.101,805.341,0,0,0,NA,NA,B
1,1,2,1081.381,804.001,23,10.803,10.803,10.803,0.47,B
1,1,3,1082.721,804.001,46,12.143,9.475,1.34,0.058,B
1,1,4,1082.721,806.681,69,14.823,9.475,2.68,0.117,B
1,1,5,1078.701,797.301,92,25.029,15.627,10.205,0.444,B
1,1,6,1078.701,797.301,115,25.029,15.627,0,0,B
1,1,7,1078.701,797.301,138,25.029,15.627,0,0,B
1,1,8,1078.701,797.301,161,25.029,15.627,0,0,B
1,1,9,1076.021,794.621,184,28.819,19.326,3.79,0.165,B
1,1,10,1076.021,794.621,207,28.819,19.326,0,0,B
1,1,11,1077.361,794.621,230,30.159,18.226,1.34,0.058,B
1,1,12,1077.361,801.321,253,36.859,15.278,6.7,0.291,B
1,1,13,1077.361,797.301,276,40.879,16.79,4.02,0.175,B
1,1,14,1077.361,797.301,299,40.879,16.79,0,0,B
1,1,15,1063.961,790.601,322,55.86,31.767,14.982,0.651,B
1,1,16,1078.701,785.241,345,71.545,24.157,15.684,0.682,B
1,1,17,1078.701,790.601,368,76.905,19.921,5.36,0.233,B
1,1,18,1078.701,793.281,391,79.585,18.028,2.68,0.117,B
1,1,19,1078.701,793.281,414,79.585,18.028,0,0,B
1,1,20,1073.341,799.981,437,88.165,19.511,8.58,0.373,B
1,1,21,1070.661,801.321,460,91.161,21.814,2.996,0.13,B
1,1,22,1066.641,801.321,483,95.181,25.775,4.02,0.175,B
1,1,23,1062.621,801.321,506,99.201,29.753,4.02,0.175,B
1,1,24,1059.941,801.321,529,101.881,32.41,2.68,0.117,B
1,1,25,1050.561,793.281,552,114.235,43.255,12.354,0.537,B
1,1,26,1047.881,783.901,575,123.991,49.144,9.755,0.424,B
1,1,27,1046.541,778.541,598,129.516,52.858,5.525,0.24,B
1,1,28,1043.861,775.861,621,133.306,56.535,3.79,0.165,B
1,1,29,1038.501,773.181,644,139.299,62.508,5.993,0.261,B
1,1,30,1030.461,769.161,667,148.288,71.474,8.989,0.391,B
1,1,31,1029.121,767.821,690,150.183,73.309,1.895,0.082,B
1,1,32,1038.501,761.121,713,161.71,69.487,11.527,0.501,B
1,1,33,1038.501,761.121,736,161.71,69.487,0,0,B
1,1,34,1037.161,761.121,759,163.05,70.525,1.34,0.058,B
1,1,35,1039.841,750.401,782,174.1,75.826,11.05,0.48,B
1,1,36,1039.841,746.381,805,178.12,78.787,4.02,0.175,B
1,1,37,1045.201,741.021,828,185.7,79.603,7.58,0.33,B
1,1,38,1045.201,738.341,851,188.38,81.784,2.68,0.117,B
1,1,39,1045.201,726.281,874,200.44,91.924,12.06,0.524,B
1,1,40,1053.241,724.941,897,208.591,89.299,8.151,0.354,B
1,1,41,1058.154,729.407,920,215.231,83.176,6.64,0.289,B
1,1,42,1058.154,729.407,943,215.231,83.176,0,0,B
1,1,43,1058.154,729.407,966,215.231,83.176,0,0,B
1,1,44,1047.211,746.381,989,235.426,74.104,20.195,0.878,B
1,1,45,1048.551,745.711,1012,236.924,73.84,1.498,0.065,B
1,2,1,1053.241,728.291,1035,0,0,NA,NA,B
1,2,2,1063.291,735.661,1058,12.463,12.463,12.463,0.542,B
1,2,3,1063.961,733.651,1081,14.581,11.985,2.119,0.092,B
1,2,4,1061.951,726.281,1104,22.221,8.939,7.639,0.332,B
1,2,5,1052.571,706.181,1127,44.402,22.12,22.181,0.964,B
1,2,6,1060.611,698.141,1150,55.772,31.038,11.37,0.494,B
1,2,7,1059.941,688.091,1173,65.844,40.755,10.072,0.438,B
1,2,8,1057.931,689.431,1196,68.26,39.142,2.416,0.105,B
1,2,9,1057.931,686.081,1219,71.61,42.47,3.35,0.146,B
1,2,10,1061.281,680.051,1242,78.508,48.905,6.898,0.3,B
1,2,11,1061.951,675.361,1265,83.246,53.642,4.738,0.206,B
1,2,12,1061.281,672.011,1288,86.662,56.851,3.416,0.149,B
1,2,13,1059.941,671.341,1311,88.16,57.343,1.498,0.065,B
1,2,14,1055.251,665.311,1334,95.799,63.012,7.639,0.332,B
1,2,15,1048.551,659.951,1357,104.38,68.501,8.58,0.373,B
1,2,16,1043.191,659.281,1380,109.781,69.738,5.402,0.235,B
1,2,17,1036.491,656.601,1403,116.997,73.621,7.216,0.314,B
1,2,18,1041.181,654.591,1426,122.1,74.68,5.103,0.222,B
1,2,19,1043.191,651.241,1449,126.007,77.703,3.907,0.17,B
1,2,20,1045.201,657.271,1472,132.363,71.474,6.356,0.276,B
1,2,21,1042.521,655.931,1495,135.359,73.15,2.996,0.13,B
1,2,22,1034.481,651.911,1518,144.348,78.65,8.989,0.391,B
1,2,23,1023.091,645.881,1541,157.236,87.752,12.888,0.56,B
1,2,24,1018.401,641.861,1564,163.413,93.188,6.177,0.269,B
1,2,25,1005.671,632.481,1587,179.226,106.97,15.813,0.688,B
1,2,26,998.301,618.634,1610,194.912,122.65,15.686,0.682,B
1,2,27,990.261,608.807,1633,207.608,135.066,12.697,0.552,B
1,2,28,984.008,599.874,1656,218.513,145.891,10.905,0.474,B
1,2,29,981.328,592.727,1679,226.145,153.457,7.633,0.332,B
1,2,30,977.754,595.407,1702,230.612,152.828,4.467,0.194,B
1,2,31,970.608,589.154,1725,240.108,161.825,9.496,0.413,B
1,2,32,970.608,589.154,1748,240.108,161.825,0,0,B
1,2,33,969.714,589.154,1771,241.002,162.283,0.893,0.039,B
1,2,34,970.608,591.834,1794,243.827,159.527,2.825,0.123,B
1,2,35,964.354,595.407,1817,251.029,159.871,7.202,0.313,B
1,2,36,963.461,598.981,1840,254.712,157.422,3.683,0.16,B
1,2,37,963.461,596.301,1863,257.392,159.63,2.68,0.117,B
1,2,38,963.461,597.194,1886,258.286,158.893,0.893,0.039,B
1,2,39,958.994,598.981,1909,263.096,160.011,4.811,0.209,B
1,2,40,964.354,606.127,1932,272.03,151.079,8.933,0.388,B
1,2,41,964.354,610.594,1955,276.496,147.49,4.467,0.194,B
1,2,42,964.354,619.527,1978,285.43,140.465,8.933,0.388,B
1,2,43,967.928,619.527,2001,289.003,138.231,3.573,0.155,B
1,2,44,967.928,619.527,2024,289.003,138.231,0,0,B
1,2,45,967.034,628.461,2047,297.981,131.9,8.978,0.39,B
1,2,46,963.461,632.034,2070,303.034,131.628,5.053,0.22,B
1,2,47,971.501,615.954,2093,321.012,138.928,17.978,0.782,B
1,2,48,975.074,609.701,2116,328.215,142.034,7.202,0.313,B
1,2,49,974.181,607.914,2139,330.212,144.018,1.998,0.087,B
1,2,50,975.074,615.061,2162,337.414,137.59,7.202,0.313,B
1,2,51,975.968,615.954,2185,338.678,136.348,1.263,0.055,B
1,2,52,978.648,623.101,2208,346.31,128.954,7.633,0.332,B
1,2,53,973.288,629.354,2231,354.547,127.205,8.236,0.358,B
1,2,54,963.461,642.754,2254,371.164,124.004,16.617,0.722,B
1,2,55,962.568,649.901,2277,378.366,119.861,7.202,0.313,B
1,2,56,964.354,662.407,2300,391,110.641,12.634,0.549,B
1,2,57,963.461,667.767,2323,396.433,108.275,5.434,0.236,B
1,2,58,963.461,666.874,2346,397.327,108.777,0.893,0.039,B
1,2,59,963.461,673.127,2369,403.58,105.373,6.253,0.272,B
1,2,60,962.568,685.634,2392,416.119,100.206,12.539,0.545,B
1,2,61,962.568,686.527,2415,417.012,99.829,0.893,0.039,B
1,2,62,960.781,690.101,2438,421.007,100.037,3.995,0.174,B
1,2,63,958.994,693.674,2461,425.002,100.403,3.995,0.174,B
1,2,64,959.888,692.781,2484,426.266,99.879,1.263,0.055,B
1,2,65,959.888,696.354,2507,429.839,98.665,3.573,0.155,B
1,2,66,967.034,702.607,2530,439.335,89.951,9.496,0.413,B
1,2,67,967.928,716.901,2553,453.656,86.07,14.321,0.623,B
1,2,68,964.801,738.341,2576,475.323,89.009,21.667,0.942,B
1,2,69,964.801,738.341,2599,475.323,89.009,0,0,B
1,2,70,974.181,722.261,2622,493.939,79.29,18.616,0.809,B
1,2,71,972.841,737.001,2645,508.74,80.87,14.801,0.644,B
1,2,72,972.841,743.701,2668,515.44,81.864,6.7,0.291,B
1,2,73,974.181,750.401,2691,522.273,82.094,6.833,0.297,B
1,2,74,970.161,734.321,2714,538.848,83.299,16.575,0.721,B
1,2,75,979.541,726.281,2737,551.202,73.727,12.354,0.537,B
1,2,76,980.881,730.301,2760,555.439,72.388,4.237,0.184,B
1,2,77,980.881,738.341,2783,563.479,73.055,8.04,0.35,B
1,2,78,980.881,751.741,2806,576.879,76.065,13.4,0.583,B
1,2,79,982.891,745.041,2829,583.874,72.317,6.995,0.304,B
1,2,80,982.891,751.071,2852,589.904,73.946,6.03,0.262,B
1,2,81,979.541,759.781,2875,599.236,80.146,9.332,0.406,B
1,2,82,978.871,766.481,2898,605.97,83.603,6.733,0.293,B
1,2,83,978.871,767.151,2921,606.64,83.911,0.67,0.029,B
1,2,84,978.871,767.151,2944,606.64,83.911,0,0,B
1,2,85,980.211,773.181,2967,612.817,85.723,6.177,0.269,B
1,2,86,974.851,773.181,2990,618.177,90.333,5.36,0.233,B
1,2,87,974.851,767.151,3013,624.207,87.493,6.03,0.262,B
1,2,88,974.851,771.841,3036,628.897,89.675,4.69,0.204,B
1,2,89,972.841,777.871,3059,635.253,94.458,6.356,0.276,B
1,2,90,981.551,773.851,3082,644.846,84.942,9.593,0.417,B
1,2,91,982.891,771.841,3105,647.262,82.739,2.416,0.105,B
1,2,92,985.571,767.151,3128,652.663,78.034,5.402,0.235,B
1,2,93,992.271,763.801,3151,660.154,70.557,7.491,0.326,B
1,2,94,1004.331,749.731,3174,678.686,53.403,18.531,0.806,B
1,2,96,1029.791,735.661,3197,707.775,24.581,29.089,1.265,B
1,2,97,1029.791,732.311,3220,711.125,23.792,3.35,0.146,B
1,2,98,1037.161,724.941,3243,721.547,16.425,10.423,0.453,B
1,2,99,1049.891,718.911,3266,735.633,9.96,14.086,0.612,B
1,2,100,1050.561,718.911,3289,736.303,9.755,0.67,0.029,B
1,2,101,1055.251,715.561,3312,742.067,12.888,5.764,0.251,B
1,2,103,1067.311,726.281,3335,758.203,14.213,16.136,0.702,B
1,2,104,1082.721,734.321,3358,775.584,30.09,17.381,0.756,B
1,2,105,1087.411,737.001,3381,780.986,35.263,5.402,0.235,B
1,2,106,1087.411,737.001,3404,780.986,35.263,0,0,B
1,2,107,1088.081,735.661,3427,782.484,35.611,1.498,0.065,B
1,2,108,1099.471,731.641,3450,794.562,46.351,12.079,0.525,B
1,2,109,1112.648,731.194,3473,807.747,59.478,13.184,0.573,B
1,2,110,1123.368,735.661,3496,819.36,70.513,11.613,0.505,B
1,2,111,1123.368,745.487,3519,829.187,72.204,9.827,0.427,B
1,2,112,1141.234,739.234,3542,848.116,88.671,18.929,0.823,B
1,2,113,1141.234,739.234,3565,848.116,88.671,0,0,B
1,2,114,1141.234,739.234,3588,848.116,88.671,0,0,B
1,2,115,1142.128,737.447,3611,850.114,89.357,1.998,0.087,B
1,2,116,1146.594,740.127,3634,855.323,94.101,5.209,0.226,B
1,2,117,1152.848,740.127,3657,861.576,100.308,6.253,0.272,B
1,2,118,1161.781,741.914,3680,870.686,109.392,9.11,0.396,B
1,2,119,1161.781,741.914,3703,870.686,109.392,0,0,B
1,2,120,1161.781,741.914,3726,870.686,109.392,0,0,B
1,2,121,1161.781,741.914,3749,870.686,109.392,0,0,B
1,2,122,1163.568,741.021,3772,872.684,111.059,1.998,0.087,B
1,2,123,1163.568,741.021,3795,872.684,111.059,0,0,B
1,2,124,1163.568,749.061,3818,880.724,112.265,8.04,0.35,B
1,2,125,1162.674,750.847,3841,882.721,111.734,1.998,0.087,B
1,3,1,1052.794,763.354,1035,0,0,NA,NA,B
1,3,2,1055.474,765.141,1058,3.221,3.221,3.221,0.14,B
1,3,3,1064.408,763.354,1081,12.331,11.613,9.11,0.396,B
1,3,4,1079.594,763.354,1104,27.518,26.8,15.187,0.66,B
1,3,5,1084.061,760.674,1127,32.727,31.381,5.209,0.226,B
1,3,6,1089.421,753.527,1150,41.66,37.922,8.933,0.388,B
1,3,7,1101.928,751.741,1173,54.294,50.487,12.634,0.549,B
1,3,8,1101.928,751.741,1196,54.294,50.487,0,0,B
1,3,9,1101.928,751.741,1219,54.294,50.487,0,0,B
1,3,10,1106.394,752.634,1242,58.849,54.662,4.555,0.198,B
1,3,11,1113.541,752.634,1265,65.996,61.685,7.147,0.311,B
1,3,12,1118.901,755.314,1288,71.988,66.594,5.993,0.261,B
1,3,13,1125.154,757.101,1311,78.492,72.63,6.504,0.283,B
1,3,14,1130.514,757.101,1334,83.852,77.971,5.36,0.233,B
1,3,15,1130.514,757.994,1357,84.745,77.905,0.893,0.039,B
1,3,16,1131.408,760.674,1380,87.57,78.659,2.825,0.123,B
1,3,17,1133.194,760.674,1403,89.357,80.445,1.787,0.078,B
1,3,18,1140.341,765.141,1426,97.785,87.565,8.428,0.366,B
1,3,19,1141.234,766.034,1449,99.048,88.481,1.263,0.055,B
1,3,20,1131.408,764.247,1472,109.036,78.618,9.988,0.434,B
1,3,21,1134.981,764.247,1495,112.609,82.192,3.573,0.155,B
1,3,22,1134.981,764.247,1518,112.609,82.192,0,0,B
1,3,23,1134.981,761.567,1541,115.289,82.206,2.68,0.117,B
1,3,24,1135.874,760.674,1564,116.552,83.123,1.263,0.055,B
1,3,25,1135.874,760.674,1587,116.552,83.123,0,0,B
1,3,26,1140.341,764.247,1610,122.273,87.551,5.72,0.249,B
1,3,27,1140.341,765.141,1633,123.166,87.565,0.893,0.039,B
1,3,28,1126.048,764.247,1656,137.487,73.259,14.321,0.623,B
1,3,29,1125.154,764.247,1679,138.38,72.366,0.893,0.039,B
1,3,30,1119.794,764.247,1702,143.74,67.006,5.36,0.233,B
1,3,31,1119.794,764.247,1725,143.74,67.006,0,0,B
1,3,32,1119.794,764.247,1748,143.74,67.006,0,0,B
1,3,33,1118.008,764.247,1771,145.527,65.22,1.787,0.078,B
1,3,34,1112.648,764.247,1794,150.887,59.86,5.36,0.233,B
1,3,35,1101.928,764.247,1817,161.607,49.141,10.72,0.466,B
1,3,36,1101.034,764.247,1840,162.5,48.248,0.893,0.039,B
1,3,37,1092.994,766.927,1863,170.975,40.359,8.475,0.368,B
1,3,38,1089.421,766.927,1886,174.549,36.801,3.573,0.155,B
1,3,39,1082.274,772.287,1909,183.482,30.804,8.933,0.388,B
1,3,40,1079.594,774.074,1932,186.703,28.865,3.221,0.14,B
1,3,41,1076.914,774.074,1955,189.383,26.395,2.68,0.117,B
1,3,42,1064.408,772.287,1978,202.017,14.652,12.634,0.549,B
1,3,43,1067.088,772.287,2001,204.697,16.855,2.68,0.117,B
1,3,44,1067.088,772.287,2024,204.697,16.855,0,0,B
1,3,45,1062.621,761.567,2047,216.31,9.988,11.613,0.505,B
1,3,46,1057.261,754.421,2070,225.243,9.988,8.933,0.388,B
1,3,47,1044.754,741.021,2093,243.573,23.736,18.33,0.797,B
1,3,48,1043.861,732.087,2116,252.551,32.518,8.978,0.39,B
1,3,49,1043.861,725.834,2139,258.804,38.569,6.253,0.272,B
1,3,50,1053.688,734.767,2162,272.085,28.601,13.28,0.577,B
1,3,51,1057.261,740.127,2185,278.527,23.652,6.442,0.28,B
1,3,52,1052.794,732.087,2208,287.724,31.267,9.197,0.4,B
1,3,53,1050.114,716.007,2231,304.026,47.422,16.302,0.709,B
1,3,54,1050.114,708.861,2254,311.173,54.559,7.147,0.311,B
1,3,55,1050.114,703.501,2277,316.533,59.913,5.36,0.233,B
1,3,56,1051.008,683.847,2300,336.206,79.527,19.674,0.855,B
1,3,57,1054.581,696.354,2323,349.213,67.024,13.007,0.566,B
1,3,58,1058.154,696.354,2346,352.787,67.214,3.573,0.155,B
1,3,59,1059.941,695.461,2369,354.784,68.268,1.998,0.087,B
1,3,60,1060.834,692.781,2392,357.609,71.03,2.825,0.123,B
1,3,61,1060.834,692.781,2415,357.609,71.03,0,0,B
1,3,62,1060.834,690.101,2438,360.289,73.693,2.68,0.117,B
1,3,63,1060.834,687.421,2461,362.969,76.358,2.68,0.117,B
1,3,64,1060.834,687.421,2484,362.969,76.358,0,0,B
1,3,65,1060.834,687.421,2507,362.969,76.358,0,0,B
1,3,66,1060.834,687.421,2530,362.969,76.358,0,0,B
1,3,67,1052.794,683.847,2553,371.768,79.507,8.798,0.383,B
1,3,68,1050.114,697.247,2576,385.433,66.161,13.665,0.594,B
1,3,69,1042.968,705.287,2599,396.19,58.892,10.757,0.468,B
1,3,70,1033.141,715.114,2622,410.087,52.09,13.897,0.604,B
1,3,71,1027.781,724.941,2645,421.281,45.839,11.193,0.487,B
1,3,72,1021.528,733.874,2668,432.185,42.973,10.905,0.474,B
1,3,73,1019.741,740.127,2691,438.689,40.398,6.504,0.283,B
1,3,74,1019.741,744.594,2714,443.155,38.006,4.467,0.194,B
1,3,75,1019.741,746.381,2737,444.942,37.157,1.787,0.078,B
1,3,76,1020.634,752.634,2760,451.259,33.9,6.317,0.275,B
1,3,77,1020.634,753.527,2783,452.152,33.628,0.893,0.039,B
1,3,78,1020.634,753.527,2806,452.152,33.628,0,0,B
1,3,79,1020.634,753.527,2829,452.152,33.628,0,0,B
1,3,80,1020.634,753.527,2852,452.152,33.628,0,0,B
1,3,81,1020.634,753.527,2875,452.152,33.628,0,0,B
1,3,82,1021.528,756.207,2898,454.977,32.073,2.825,0.123,B
1,3,83,1026.888,762.461,2921,463.213,25.922,8.236,0.358,B
1,3,84,1028.674,762.461,2944,465,24.137,1.787,0.078,B
1,3,85,1031.354,768.714,2967,471.803,22.1,6.803,0.296,B
1,3,86,1039.394,774.967,2990,481.989,17.732,10.186,0.443,B
1,3,87,1041.181,776.754,3013,484.516,17.732,2.527,0.11,B
1,3,88,1056.368,785.687,3036,502.135,22.617,17.619,0.766,B
1,3,89,1063.514,791.047,3059,511.068,29.696,8.933,0.388,B
1,3,90,1063.514,791.941,3082,511.962,30.531,0.893,0.039,B
1,3,91,1050.114,781.221,3105,529.122,18.067,17.16,0.746,B
1,3,92,1054.134,781.667,3128,533.167,18.362,4.045,0.176,B
1,4,1,1169.374,745.041,3864,0,0,NA,NA,B
1,4,2,1167.588,737.001,3887,8.236,8.236,8.236,0.358,B
1,4,3,1166.248,727.621,3910,17.711,17.698,9.475,0.412,B
1,4,4,1171.608,714.667,3933,31.73,30.455,14.019,0.61,B
1,4,5,1171.608,708.414,3956,37.983,36.695,6.253,0.272,B
1,4,6,1171.608,707.074,3979,39.323,38.032,1.34,0.058,B
1,4,7,1172.948,700.374,4002,46.156,44.809,6.833,0.297,B
1,4,8,1166.694,693.227,4025,55.652,51.883,9.496,0.413,B
1,4,9,1177.414,690.101,4048,66.819,55.525,11.167,0.486,B
1,4,10,1179.648,686.527,4071,71.033,59.408,4.214,0.183,B
1,4,11,1178.308,686.527,4094,72.373,59.191,1.34,0.058,B
1,4,12,1178.308,686.527,4117,72.373,59.191,0,0,B
1,4,13,1178.308,684.741,4140,74.159,60.958,1.787,0.078,B
1,4,14,1189.921,687.421,4163,86.078,61.174,11.919,0.518,B
1,4,15,1193.048,687.421,4186,89.205,62.294,3.127,0.136,B
1,4,16,1191.708,684.741,4209,92.201,64.303,2.996,0.13,B
1,4,17,1191.261,683.847,4232,93.2,64.99,0.999,0.043,B
1,4,18,1197.068,687.421,4255,100.018,63.93,6.818,0.296,B
1,4,19,1202.874,691.887,4278,107.344,62.829,7.326,0.319,B
1,4,20,1202.874,690.101,4301,109.13,64.348,1.787,0.078,B
1,4,21,1202.874,690.101,4324,109.13,64.348,0,0,B
